duration,src_bytes,dst_bytes,wrong_fragment,urgent,hot,num_failed_logins,lnum_compromised,lroot_shell,lsu_attempted,lnum_root,lnum_file_creations,lnum_shells,lnum_access_files,lnum_outbound_cmds,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,class
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.876712,0.001957,0.04,0,0.96,1,0,1,0,1,0.003922,0,1,0,0,0.05,0,0.95,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.876712,0.001957,0.05,1,0.95,0,0,1,0,1,0.003922,0,1,0,0,0.06,1,0.94,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.876712,0.001957,0.07,0,0.93,1,0,1,0,1,0.003922,0,1,0,0,0.09,0,0.91,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.876712,0.001957,0.07,0,0.93,1,0,1,0,1,0.003922,0,1,0,0,0.05,0,0.95,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.876712,0.001957,0.07,0,0.93,1,0,1,0,1,0.003922,0,1,0,0,0.04,0,0.96,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.876712,0.001957,0.07,0,0.93,1,0,1,0,1,0.003922,0,1,0,0,0.04,0,0.96,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.876712,0.001957,0.07,0,0.93,1,0,1,0,1,0.003922,0,1,0,0,0.04,0,0.96,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.876712,0.001957,0.07,0,0.93,1,0,1,0,1,0.003922,0,1,0,0,0.04,0,0.96,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.876712,0.001957,0.07,0,0.93,1,0,1,0,1,0.003922,0,1,0,0,0.04,0,0.96,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.876712,0.001957,0.07,0,0.93,1,0,1,0,1,0.003922,0,1,0,0,0.04,0,0.96,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.876712,0.001957,0.07,0,0.93,1,0,1,0,1,0.003922,0,1,0,0,0.04,0,0.96,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.876712,0.001957,0.07,0,0.93,1,0,1,0,1,0.003922,0,1,0,0,0.04,0,0.96,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.876712,0.001957,0.07,0,0.93,1,0,1,0,1,0.003922,0,1,0,0,0.05,0,0.95,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.876712,0.001957,0.08,0,0.92,1,0,1,0,1,0.003922,0,1,0,0,0.07,0,0.93,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.876712,0.001957,0.08,0,0.92,1,0,1,0,1,0.003922,0,1,0,0,0.07,0,0.93,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.894325,0.001957,0.08,0,0.92,1,0,1,0,1,0.003922,0,1,0,0,0.07,0,0.93,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913894,0.001957,0.08,0,0.92,1,0,1,0,1,0.003922,0,1,0,0,0.07,0,0.93,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.933464,0.001957,0.08,0,0.92,1,0,1,0,1,0.003922,0,1,0,0,0.07,0,0.93,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.953033,0.001957,0.08,0,0.92,1,0,1,0,1,0.003922,0,1,0,0,0.07,0,0.93,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.972603,0.001957,0.08,0,0.92,1,0,1,0,1,0.003922,0,1,0,0,0.07,0,0.93,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.992172,0.001957,0.07,0,0.93,1,0,1,0,1,0.003922,0,1,0,0,0.07,0,0.93,1,1
0,0.000042,0.000787,0,0,0,0,0,0,0,0,0,0,0,0,0.003914,0.003914,0,0,0,0,1,0,0,0.313725,1,1,0,0.01,0.03,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.994129,0.001957,0.06,0,0.94,1,0,1,0,1,0.003922,0,1,0,0,0.07,0,0.93,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.994129,0.001957,0.06,0,0.94,1,0,1,0,1,0.003922,0,1,0,0,0.07,0,0.93,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.994129,0.001957,0.06,0,0.94,1,0,1,0,1,0.003922,0,1,0,0,0.07,0,0.93,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.996086,0.001957,0.06,0,0.94,1,0,1,0,1,0.003922,0,1,0,0,0.07,0,0.93,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.996086,0.001957,0.06,0,0.94,1,0,1,0,1,0.003922,0,1,0,0,0.07,0,0.93,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.996086,0.001957,0.06,0,0.94,1,0,1,0,1,0.003922,0,1,0,0,0.05,0,0.95,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.996086,0.001957,0.05,0,0.95,1,0,1,0,1,0.003922,0,1,0,0,0.03,0,0.97,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.996086,0.001957,0.04,0,0.96,1,0,1,0,1,0.003922,0,1,0,0,0.03,0,0.97,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.994129,0.001957,0.04,0,0.96,1,0,1,0,1,0.003922,0,1,0,0,0.03,0,0.97,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.994129,0.001957,0.04,0,0.96,1,0,1,0,1,0.003922,0,1,0,0,0.03,0,0.97,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.994129,0.001957,0.04,0,0.96,1,0,1,0,1,0.003922,0,1,0,0,0.03,0,0.97,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.994129,0.001957,0.04,0,0.96,1,0,1,0,1,0.003922,0,1,0,0,0.03,0,0.97,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.994129,0.001957,0.06,1,0.94,0,0,1,0,1,0.003922,0,1,0,0,0.07,1,0.93,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.994129,0.001957,0.08,1,0.92,0,0,1,0,1,0.003922,0,1,0,0,0.11,1,0.89,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.994129,0.001957,0.09,0,0.91,1,0,1,0,1,0.003922,0,1,0,0,0.13,0,0.87,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.994129,0.001957,0.1,1,0.9,0,0,1,0,1,0.003922,0,1,0,0,0.15,1,0.85,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.994129,0.001957,0.12,1,0.88,0,0,1,0,1,0.003922,0,1,0,0,0.18,1,0.82,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.994129,0.001957,0.13,0,0.87,1,0,1,0,1,0.003922,0,1,0,0,0.18,0,0.82,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.994129,0.001957,0.13,0,0.87,1,0,1,0,1,0.003922,0,1,0,0,0.18,0,0.82,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.994129,0.001957,0.13,0,0.87,1,0,1,0,1,0.003922,0,1,0,0,0.18,0,0.82,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.994129,0.001957,0.13,0,0.87,1,0,1,0,1,0.003922,0,1,0,0,0.18,0,0.82,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.994129,0.001957,0.13,1,0.87,0,0,1,0,1,0.003922,0,1,0,0,0.18,1,0.82,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.994129,0.001957,0.13,0,0.87,1,0,1,0,1,0.003922,0,1,0,0,0.18,0,0.82,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.994129,0.001957,0.13,0,0.87,1,0,1,0,1,0.003922,0,1,0,0,0.18,0,0.82,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.994129,0.001957,0.13,0,0.87,1,0,1,0,1,0.003922,0,1,0,0,0.18,0,0.82,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.994129,0.001957,0.13,0,0.87,1,0,1,0,1,0.003922,0,1,0,0,0.18,0,0.82,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.994129,0.001957,0.13,0,0.87,1,0,1,0,1,0.003922,0,1,0,0,0.18,0,0.82,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.994129,0.001957,0.13,0,0.87,1,0,1,0,1,0.003922,0,1,0,0,0.18,0,0.82,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.994129,0.001957,0.13,0,0.87,1,0,1,0,1,0.003922,0,1,0,0,0.18,0,0.82,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.994129,0.001957,0.13,0,0.87,1,0,1,0,1,0.003922,0,1,0,0,0.18,0,0.82,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.994129,0.001957,0.13,0,0.87,1,0,1,0,1,0.003922,0,1,0,0,0.18,0,0.82,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.994129,0.001957,0.11,0,0.89,1,0,1,0,1,0.003922,0,1,0,0,0.18,0,0.82,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.994129,0.001957,0.11,0,0.89,1,0,1,0,1,0.003922,0,1,0,0,0.18,0,0.82,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.994129,0.001957,0.11,0,0.89,1,0,1,0,1,0.003922,0,1,0,0,0.18,0,0.82,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.994129,0.001957,0.11,0,0.89,1,0,1,0,1,0.003922,0,1,0,0,0.18,0,0.82,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.994129,0.001957,0.11,0,0.89,1,0,1,0,1,0.003922,0,1,0,0,0.18,0,0.82,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.994129,0.001957,0.11,0,0.89,1,0,1,0,1,0.003922,0,1,0,0,0.18,0,0.82,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.994129,0.001957,0.11,0,0.89,1,0,1,0,1,0.003922,0,1,0,0,0.16,0,0.84,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.994129,0.001957,0.11,0,0.89,1,0,1,0,1,0.003922,0,1,0,0,0.13,0,0.87,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.994129,0.001957,0.11,0,0.89,1,0,1,0,1,0.003922,0,1,0,0,0.09,0,0.91,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.994129,0.001957,0.11,0,0.89,1,0,1,0,1,0.003922,0,1,0,0,0.08,0,0.92,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.994129,0.001957,0.1,0,0.9,1,0,1,0,1,0.003922,0,1,0,0,0.05,0,0.95,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.994129,0.001957,0.09,0,0.91,1,0,1,0,1,0.003922,0,1,0,0,0.01,0,0.99,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.994129,0.001957,0.09,0,0.91,1,0,1,0,1,0.003922,0,1,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.994129,0.001957,0.09,0,0.91,1,0,1,0,1,0.003922,0,1,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.994129,0.001957,0.09,0,0.91,1,0,1,0,1,0.003922,0,1,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.994129,0.001957,0.09,0,0.91,1,0,1,0,1,0.003922,0,1,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.994129,0.001957,0.09,0,0.91,1,0,1,0,1,0.003922,0,1,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.994129,0.001957,0.09,0,0.91,1,0,1,0,1,0.003922,0,1,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.994129,0.001957,0.09,0,0.91,1,0,1,0,1,0.003922,0,1,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.994129,0.001957,0.09,0,0.91,1,0,1,0,1,0.003922,0,1,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.998043,0.001957,0.09,0,0.91,1,0,1,0,1,0.003922,0,1,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.998043,0.001957,0.09,0,0.91,1,0,1,0,1,0.003922,0,1,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.998043,0.001957,0.09,0,0.91,1,0,1,0,1,0.003922,0,1,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.998043,0.001957,0.09,0,0.91,1,0,1,0,1,0.003922,0,1,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.998043,0.001957,0.09,0,0.91,1,0,1,0,1,0.003922,0,1,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.998043,0.001957,0.09,0,0.91,1,0,1,0,1,0.003922,0,1,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.998043,0.001957,0.09,0,0.91,1,0,1,0,1,0.003922,0,1,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.998043,0.001957,0.09,0,0.91,1,0,1,0,1,0.003922,0,1,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001957,0.09,0,0.91,1,0,1,0,1,0.003922,0,1,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001957,0.09,0,0.91,1,0,1,0,1,0.003922,0,1,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001957,0.09,0,0.91,1,0,1,0,1,0.003922,0,1,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001957,0.09,0,0.91,1,0,1,0,1,0.003922,0,1,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001957,0.07,0,0.93,1,0,1,0,1,0.003922,0,1,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001957,0.05,0,0.95,1,0,1,0,1,0.003922,0,1,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001957,0.04,0,0.96,1,0,1,0,1,0.003922,0,1,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001957,0.04,0,0.96,1,0,1,0,1,0.003922,0,1,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001957,0.02,0,0.98,1,0,1,0,1,0.003922,0,1,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001957,0,0,1,1,0,1,0,1,0.003922,0,1,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001957,0,0,1,1,0,1,0,1,0.003922,0,1,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001957,0,0,1,1,0,1,0,1,0.003922,0,1,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001957,0,0,1,1,0,1,0,1,0.003922,0,1,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001957,0,0,1,1,0,1,0,1,0.003922,0,1,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001957,0,0,1,1,0,1,0,1,0.003922,0,1,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001957,0,0,1,1,0,1,0,1,0.003922,0,1,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001957,0,0,1,1,0,1,0,1,0.003922,0,1,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001957,0,0,1,1,0,1,0,1,0.003922,0,1,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001957,0,0,1,1,0,1,0,1,0.003922,0,1,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001957,0,0,1,1,0,1,0,1,0.003922,0,1,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001957,0,0,1,1,0,1,0,1,0.003922,0,1,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001957,0,0,1,1,0,1,0,1,0.003922,0,1,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001957,0,0,1,1,0,1,0,1,0.003922,0,1,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001957,0,0,1,1,0,1,0,1,0.003922,0,1,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001957,0,0,1,1,0,1,0,1,0.003922,0,1,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001957,0,0,1,1,0,1,0,1,0.003922,0,1,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001957,0,0,1,1,0,1,0,1,0.003922,0,1,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001957,0,0,1,1,0,1,0,1,0.003922,0,1,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001957,0,0,1,1,0,1,0,1,0.003922,0,1,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001957,0,0,1,1,0,1,0,1,0.003922,0,1,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001957,0,0,1,1,0,1,0,1,0.003922,0,1,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001957,0,0,1,1,0,1,0,1,0.003922,0,1,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001957,0,0,1,1,0,1,0,1,0.003922,0,1,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001957,0,0,1,1,0,1,0,1,0.003922,0,1,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001957,0,0,1,1,0,1,0,1,0.003922,0,1,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001957,0,0,1,1,0,1,0,1,0.003922,0,1,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001957,0,0,1,1,0,1,0,1,0.003922,0,1,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001957,0,0,1,1,0,1,0,1,0.003922,0,1,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001957,0.02,1,0.98,0,0,1,0,1,0.003922,0,1,0,0,0.04,1,0.96,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.923679,0.001957,0.02,0,0.98,1,0,1,0,1,0.003922,0,1,0,0,0.04,0,0.96,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.923679,0.001957,0.02,0,0.98,1,0,1,0,1,0.003922,0,1,0,0,0.04,0,0.96,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.923679,0.001957,0.02,0,0.98,1,0,1,0,1,0.003922,0,1,0,0,0.04,0,0.96,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.923679,0.001957,0.02,0,0.98,1,0,1,0,1,0.003922,0,1,0,0,0.04,0,0.96,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.923679,0.001957,0.02,0,0.98,1,0,1,0,1,0.003922,0,1,0,0,0.04,0,0.96,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.923679,0.001957,0.02,0,0.98,1,0,1,0,1,0.003922,0,1,0,0,0.04,0,0.96,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.923679,0.001957,0.02,0,0.98,1,0,1,0,1,0.003922,0,1,0,0,0.04,0,0.96,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.923679,0.001957,0.02,0,0.98,1,0,1,0,1,0.003922,0,1,0,0,0.04,0,0.96,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.923679,0.001957,0.02,0,0.98,1,0,1,0,1,0.003922,0,1,0,0,0.04,0,0.96,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.923679,0.001957,0.02,0,0.98,1,0,1,0,1,0.003922,0,1,0,0,0.04,0,0.96,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.923679,0.001957,0.02,0,0.98,1,0,1,0,1,0.003922,0,1,0,0,0.04,0,0.96,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.923679,0.001957,0.03,1,0.97,0,0,1,0,1,0.003922,0,1,0,0,0.05,1,0.95,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.923679,0.001957,0.05,1,0.95,0,0,1,0,1,0.003922,0,1,0,0,0.09,1,0.91,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.923679,0.001957,0.07,1,0.93,0,0,1,0,1,0.003922,0,1,0,0,0.13,1,0.87,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.923679,0.001957,0.08,0,0.92,1,0,1,0,1,0.003922,0,1,0,0,0.14,0,0.86,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.923679,0.001957,0.08,0,0.92,1,0,1,0,1,0.003922,0,1,0,0,0.14,0,0.86,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.923679,0.001957,0.08,0,0.92,1,0,1,0,1,0.003922,0,1,0,0,0.14,0,0.86,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.923679,0.001957,0.08,0,0.92,1,0,1,0,1,0.003922,0,1,0,0,0.14,0,0.86,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.923679,0.001957,0.08,0,0.92,1,0,1,0,1,0.003922,0,1,0,0,0.14,0,0.86,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.923679,0.001957,0.08,0,0.92,1,0,1,0,1,0.003922,0,1,0,0,0.14,0,0.85,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.923679,0.001957,0.08,0,0.92,1,0,1,0,1,0.003922,0,1,0,0,0.14,0,0.85,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.923679,0.001957,0.08,0,0.92,1,0,1,0,1,0.003922,0,0.99,0,0,0.14,0,0.85,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.923679,0.001957,0.08,0,0.92,1,0,1,0,1,0.003922,0,0.99,0,0,0.14,0,0.84,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.923679,0.001957,0.08,0,0.92,1,0,1,0,1,0.003922,0,0.99,0,0,0.14,0,0.84,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.923679,0.001957,0.08,0,0.92,1,0,1,0,1,0.003922,0,0.99,0,0,0.11,0,0.88,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.923679,0.001957,0.08,0,0.92,1,0,1,0,1,0.003922,0,0.99,0,0,0.1,0,0.88,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.923679,0.001957,0.08,0,0.92,1,0,1,0,1,0.003922,0,0.99,0,0,0.1,0,0.88,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.923679,0.001957,0.08,0,0.92,1,0,1,0,1,0.003922,0,0.99,0,0,0.1,0,0.88,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.923679,0.001957,0.08,0,0.92,1,0,1,0,1,0.003922,0,0.99,0,0,0.1,0,0.88,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.923679,0.001957,0.08,0,0.92,1,0,1,0,1,0.003922,0,0.99,0,0,0.1,0,0.88,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.923679,0.001957,0.08,0,0.92,1,0,1,0,1,0.003922,0,0.99,0,0,0.1,0,0.88,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.923679,0.001957,0.08,1,0.92,0,0,1,0,1,0.003922,0,0.99,0,0,0.11,1,0.87,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.923679,0.001957,0.1,1,0.9,0,0,1,0,1,0.003922,0,0.99,0,0,0.15,1,0.84,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.923679,0.001957,0.12,0,0.88,1,0,1,0,1,0.003922,0,0.99,0,0,0.18,0,0.81,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.923679,0.001957,0.12,0,0.88,1,0,1,0,1,0.003922,0,0.99,0,0,0.18,0,0.81,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.923679,0.001957,0.12,0,0.88,1,0,1,0,1,0.003922,0,0.99,0,0,0.18,0,0.81,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.923679,0.001957,0.12,0,0.88,1,0,1,0,1,0.003922,0,0.99,0,0,0.17,0,0.82,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.923679,0.001957,0.12,0,0.88,1,0,1,0,1,0.003922,0,0.99,0,0,0.13,0,0.85,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.923679,0.001957,0.12,0,0.88,1,0,1,0,1,0.003922,0,0.99,0,0,0.09,0,0.89,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.923679,0.001957,0.12,0,0.88,1,0,1,0,1,0.003922,0,0.99,0,0,0.07,0,0.91,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.923679,0.001957,0.12,0,0.88,1,0,1,0,1,0.003922,0,0.99,0,0,0.07,0,0.91,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.923679,0.001957,0.12,1,0.88,0,0,1,0,1,0.003922,0,0.99,0,0,0.09,1,0.89,0,1
